"GEO_ID","NAME","P039001","P039002","P039003","P039004","P039005","P039006","P039007","P039008","P039009","P039010","P039011","P039012","P039013","P039014","P039015","P039016","P039017","P039018","P039019","P039020"
"8710000US3612086","ZCTA5 12086, New York","523","423","140","26","25","89","283","100","31","19","2","3","14","12","69","31","8","5","18","38"
"8710000US3612087","ZCTA5 12087, New York","294","233","91","20","16","55","142","61","20","17","6","2","9","3","41","26","4","4","18","15"
"8710000US3612089","ZCTA5 12089, New York","17","14","3","0","0","3","11","3","2","2","0","0","2","0","1","0","0","0","0","1"
"8710000US3612090","ZCTA5 12090, New York","1644","1226","507","103","107","297","719","418","124","70","25","13","32","54","294","201","38","27","136","93"
"8710000US3612092","ZCTA5 12092, New York","369","278","107","24","19","64","171","91","27","14","5","2","7","13","64","36","10","5","21","28"
"8710000US3612093","ZCTA5 12093, New York","458","374","135","29","30","76","239","84","39","22","8","4","10","17","45","29","3","5","21","16"
"8710000US3612094","ZCTA5 12094, New York","634","496","218","41","43","134","278","138","58","35","8","7","20","23","80","53","8","12","33","27"
"8710000US3612095","ZCTA5 12095, New York","3087","2198","846","158","172","516","1352","889","286","186","67","25","94","100","603","401","81","65","255","202"
"8710000US3612106","ZCTA5 12106, New York","627","520","182","44","27","111","338","107","35","20","0","1","19","15","72","48","4","5","39","24"
"8710000US3612108","ZCTA5 12108, New York","120","106","26","1","10","15","80","14","7","3","1","0","2","4","7","3","1","0","2","4"
"8710000US3612110","ZCTA5 12110, New York","5095","4005","1594","341","276","977","2411","1090","288","144","26","18","100","144","802","459","65","49","345","343"
"8710000US3612115","ZCTA5 12115, New York","60","50","12","4","2","6","38","10","5","5","2","0","3","0","5","1","0","0","1","4"
"8710000US3612116","ZCTA5 12116, New York","550","429","142","31","23","88","287","121","38","19","8","1","10","19","83","50","7","10","33","33"
"8710000US3612117","ZCTA5 12117, New York","927","682","221","48","33","140","461","245","107","68","16","8","44","39","138","84","21","13","50","54"
"8710000US3612118","ZCTA5 12118, New York","3722","2774","1169","335","222","612","1605","948","298","194","50","28","116","104","650","447","119","64","264","203"
"8710000US3612120","ZCTA5 12120, New York","179","146","47","6","10","31","99","33","17","10","3","1","6","7","16","9","2","0","7","7"
"8710000US3612121","ZCTA5 12121, New York","566","485","181","27","32","122","304","81","32","19","3","2","14","13","49","19","0","2","17","30"
"8710000US3612122","ZCTA5 12122, New York","1263","973","321","79","50","192","652","290","111","72","18","13","41","39","179","118","23","17","78","61"
"8710000US3612123","ZCTA5 12123, New York","1407","1082","427","95","77","255","655","325","124","65","16","10","39","59","201","125","29","12","84","76"
"8710000US3612124","ZCTA5 12124, New York","182","143","50","9","5","36","93","39","11","6","2","1","3","5","28","12","3","1","8","16"
"8710000US3612125","ZCTA5 12125, New York","333","239","79","11","14","54","160","94","36","17","2","4","11","19","58","38","1","6","31","20"
"8710000US3612130","ZCTA5 12130, New York","261","193","89","21","12","56","104","68","22","12","4","0","8","10","46","27","8","4","15","19"
"8710000US3612131","ZCTA5 12131, New York","35","30","10","3","0","7","20","5","3","1","0","0","1","2","2","1","0","1","0","1"
"8710000US3612132","ZCTA5 12132, New York","96","73","25","4","3","18","48","23","7","3","0","1","2","4","16","9","1","0","8","7"
"8710000US3612134","ZCTA5 12134, New York","1000","796","259","61","48","150","537","204","68","39","7","7","25","29","136","102","18","14","70","34"
"8710000US3612136","ZCTA5 12136, New York","234","193","61","11","13","37","132","41","16","8","3","1","4","8","25","12","1","1","10","13"
"8710000US3612137","ZCTA5 12137, New York","478","379","127","21","18","88","252","99","38","21","6","5","10","17","61","40","8","7","25","21"
"8710000US3612138","ZCTA5 12138, New York","887","715","272","53","60","159","443","172","69","44","10","4","30","25","103","64","12","10","42","39"
"8710000US3612139","ZCTA5 12139, New York","82","67","21","4","6","11","46","15","4","3","1","0","2","1","11","6","1","0","5","5"
"8710000US3612140","ZCTA5 12140, New York","483","396","183","34","29","120","213","87","23","13","8","0","5","10","64","42","5","8","29","22"
"8710000US3612143","ZCTA5 12143, New York","1390","986","400","79","63","258","586","404","120","73","19","12","42","47","284","192","49","28","115","92"
"8710000US3612144","ZCTA5 12144, New York","5172","3579","1407","391","278","738","2172","1593","434","257","64","33","160","177","1159","709","171","141","397","450"
"8710000US3612147","ZCTA5 12147, New York","140","116","30","6","6","18","86","24","11","5","0","0","5","6","13","6","1","1","4","7"
"8710000US3612148","ZCTA5 12148, New York","1295","1149","576","137","100","339","573","146","49","28","3","4","21","21","97","58","7","7","44","39"
"8710000US3612149","ZCTA5 12149, New York","686","500","183","34","31","118","317","186","58","33","9","4","20","25","128","94","22","19","53","34"
"8710000US3612150","ZCTA5 12150, New York","261","188","65","10","17","38","123","73","22","13","2","1","10","9","51","30","5","5","20","21"
"8710000US3612151","ZCTA5 12151, New York","193","151","58","9","16","33","93","42","11","3","1","1","1","8","31","17","2","2","13","14"
"8710000US3612153","ZCTA5 12153, New York","248","218","80","20","9","51","138","30","13","8","2","0","6","5","17","10","0","0","10","7"
"8710000US3612154","ZCTA5 12154, New York","788","648","266","51","38","177","382","140","55","33","7","5","21","22","85","39","9","11","19","46"
"8710000US3612155","ZCTA5 12155, New York","526","399","155","31","35","89","244","127","38","22","6","1","15","16","89","56","11","13","32","33"
"8710000US3612156","ZCTA5 12156, New York","228","188","78","15","19","44","110","40","14","4","0","3","1","10","26","12","2","1","9","14"
"8710000US3612157","ZCTA5 12157, New York","1140","914","314","57","54","203","600","226","72","38","11","3","24","34","154","87","19","8","60","67"
"8710000US3612158","ZCTA5 12158, New York","1748","1369","626","150","123","353","743","379","111","66","13","10","43","45","268","171","25","35","111","97"
"8710000US3612159","ZCTA5 12159, New York","2066","1802","853","124","130","599","949","264","83","51","9","4","38","32","181","116","16","9","91","65"
"8710000US3612160","ZCTA5 12160, New York","266","219","85","16","21","48","134","47","16","6","0","0","6","10","31","15","2","1","12","16"
"8710000US3612161","ZCTA5 12161, New York","45","36","15","6","1","8","21","9","1","1","0","0","1","0","8","5","0","1","4","3"
"8710000US3612164","ZCTA5 12164, New York","100","84","14","3","2","9","70","16","3","2","0","1","1","1","13","7","2","0","5","6"
"8710000US3612165","ZCTA5 12165, New York","58","52","12","2","2","8","40","6","3","1","0","0","1","2","3","1","0","0","1","2"
"8710000US3612166","ZCTA5 12166, New York","388","300","102","17","19","66","198","88","42","22","4","2","16","20","46","27","7","4","16","19"
"8710000US3612167","ZCTA5 12167, New York","641","488","160","48","25","87","328","153","56","36","7","8","21","20","97","60","11","9","40","37"
"8710000US3612168","ZCTA5 12168, New York","529","413","154","33","18","103","259","116","48","30","5","5","20","18","68","44","10","6","28","24"
"8710000US3612169","ZCTA5 12169, New York","91","77","27","3","7","17","50","14","8","5","1","0","4","3","6","5","1","1","3","1"
"8710000US3612170","ZCTA5 12170, New York","1399","1088","442","85","80","277","646","311","115","78","24","13","41","37","196","136","27","23","86","60"
"8710000US3612172","ZCTA5 12172, New York","103","59","21","5","9","7","38","44","13","7","3","2","2","6","31","24","8","6","10","7"
"8710000US3612173","ZCTA5 12173, New York","507","401","155","28","33","94","246","106","29","19","5","1","13","10","77","45","6","5","34","32"
"8710000US3612174","ZCTA5 12174, New York","97","58","24","3","5","16","34","39","18","14","3","1","10","4","21","14","4","0","10","7"
"8710000US3612175","ZCTA5 12175, New York","179","147","56","10","17","29","91","32","20","8","4","1","3","12","12","6","1","2","3","6"
"8710000US3612176","ZCTA5 12176, New York","52","44","19","2","10","7","25","8","4","4","0","0","4","0","4","2","1","0","1","2"
"8710000US3612177","ZCTA5 12177, New York","146","114","45","9","12","24","69","32","10","6","2","0","4","4","22","8","4","1","3","14"
"8710000US3612180","ZCTA5 12180, New York","11460","7079","2699","714","535","1450","4380","4381","1066","585","189","84","312","481","3315","2306","632","514","1160","1009"
"8710000US3612182","ZCTA5 12182, New York","3715","2318","834","164","170","500","1484","1397","357","226","75","30","121","131","1040","728","191","161","376","312"
"8710000US3612183","ZCTA5 12183, New York","592","349","129","35","29","65","220","243","58","37","11","10","16","21","185","113","17","24","72","72"
"8710000US3612184","ZCTA5 12184, New York","1935","1572","600","112","100","388","972","363","120","61","12","9","40","59","243","158","25","24","109","85"
"8710000US3612185","ZCTA5 12185, New York","570","445","190","33","31","126","255","125","55","32","9","3","20","23","70","42","5","7","30","28"
"8710000US3612186","ZCTA5 12186, New York","1866","1571","604","120","109","375","967","295","80","43","6","3","34","37","215","133","22","10","101","82"
"8710000US3612187","ZCTA5 12187, New York","195","160","59","7","12","40","101","35","13","6","2","2","2","7","22","9","2","1","6","13"
"8710000US3612188","ZCTA5 12188, New York","2963","2186","881","200","169","512","1305","777","246","140","38","15","87","106","531","328","71","37","220","203"
"8710000US3612189","ZCTA5 12189, New York","4127","2567","1059","287","189","583","1508","1560","447","242","66","28","148","205","1113","736","182","116","438","377"
"8710000US3612190","ZCTA5 12190, New York","190","160","50","10","10","30","110","30","9","6","1","3","2","3","21","17","2","1","14","4"
"8710000US3612192","ZCTA5 12192, New York","482","376","136","28","21","87","240","106","39","23","6","0","17","16","67","35","8","8","19","32"
"8710000US3612193","ZCTA5 12193, New York","574","450","169","38","27","104","281","124","52","33","7","7","19","19","72","43","9","3","31","29"
"8710000US3612194","ZCTA5 12194, New York","58","52","24","5","5","14","28","6","0","0","0","0","0","0","6","6","2","1","3","0"
"8710000US3612195","ZCTA5 12195, New York","45","24","4","1","1","2","20","21","9","6","2","0","4","3","12","9","1","1","7","3"
"8710000US3612196","ZCTA5 12196, New York","865","693","300","60","58","182","393","172","54","34","4","8","22","20","118","72","13","12","47","46"
"8710000US3612197","ZCTA5 12197, New York","613","478","164","37","28","99","314","135","44","23","8","3","12","21","91","48","9","7","32","43"
"8710000US3612198","ZCTA5 12198, New York","2206","1735","743","150","146","447","992","471","163","93","21","8","64","70","308","192","32","29","131","116"
"8710000US3612202","ZCTA5 12202, New York","2046","618","290","78","84","128","328","1428","221","146","36","25","85","75","1207","909","210","227","472","298"
"8710000US3612203","ZCTA5 12203, New York","5478","4029","1419","399","239","781","2610","1449","437","187","56","24","107","250","1012","529","119","88","322","483"
"8710000US3612204","ZCTA5 12204, New York","1691","1007","418","128","84","206","589","684","142","73","18","9","46","69","542","373","86","63","224","169"
"8710000US3612205","ZCTA5 12205, New York","7190","5251","1995","504","357","1134","3256","1939","522","273","65","31","177","249","1417","719","120","86","513","698"
"8710000US3612206","ZCTA5 12206, New York","3407","1384","602","175","151","276","782","2023","432","221","54","52","115","211","1591","1196","280","333","583","395"
"8710000US3612207","ZCTA5 12207, New York","297","75","44","12","18","14","31","222","30","23","7","3","13","7","192","153","32","65","56","39"
"8710000US3612208","ZCTA5 12208, New York","4021","2856","1063","396","193","474","1793","1165","334","138","47","26","65","196","831","463","120","86","257","368"
"8710000US3612209","ZCTA5 12209, New York","2329","1308","602","187","124","291","706","1021","198","100","32","9","59","98","823","525","94","126","305","298"
"8710000US3612210","ZCTA5 12210, New York","1867","686","246","76","62","108","440","1181","251","126","35","19","72","125","930","742","195","192","355","188"
"8710000US3612211","ZCTA5 12211, New York","3140","2623","998","184","168","646","1625","517","137","59","6","9","44","78","380","186","32","23","131","194"
"8710000US3612222","ZCTA5 12222, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612302","ZCTA5 12302, New York","7561","6103","2436","578","401","1457","3667","1458","408","230","44","23","163","178","1050","621","94","82","445","429"
"8710000US3612303","ZCTA5 12303, New York","8048","5747","2503","505","493","1505","3244","2301","587","355","101","53","201","232","1714","1121","239","242","640","593"
